Last,First,Minutes,Seconds,Goals,Shots,AttackingGoals,AttackingShots,CenterGoals,CenterShots,DriveGoals,DriveShots,ExtraGoals,ExtraShots,PenaltyGoals,PenaltyShots,CounterGoals,CounterShots,FoulGoals,FoulShots,TO,ST,RB,BL,AS,SPWins,SPAttempts,CPEX,FPEX,DSEX,M6EX,CSEX,DBEX,PEX,EXPLUS,TotalEX,Team,Opponent,Result,FullTimeGoals,Ref1,Ref2,MatchNum,Tournament,GameNum,FullName
PERKOVIC,Miroslav,7.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,PERKOVIC M.
PETKOVIC,Marko,21.0,43.0,0.0,3.0,0.0,2.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,PETKOVIC M.
CUCKOVIC,Uros,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,CUCKOVIC U.
POPADIC,Vlado,20.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,POPADIC V.
VIDOVIC,Stefan,13.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,VIDOVIC S.
UKROPINA,Aleksa,18.0,42.0,1.0,5.0,1.0,3.0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,UKROPINA A.
IVOVIC,Aleksandar,28.0,24.0,2.0,5.0,1.0,3.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,IVOVIC A.
SPAIC,Vladan,17.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,SPAIC V.
MATKOVIC,Dusan,23.0,27.0,2.0,3.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,MATKOVIC D.
BANICEVIC,Dusan,7.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,BANICEVIC D.
TESANOVIC,Petar,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,CRO,0.0,8.0,VOEVODIN,KUN,17,OLY2020,OLY2020-17,TESANOVIC P.
MANDIC,Dusan,17.0,58.0,4.0,5.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2.0,DNT,DNT,DNT,0.0,0.0,DNT,2,SRB,AUS,1.0,14.0,VOEVODIN,KUN,18,OLY2020,OLY2020-18,MANDIC D.
DEDOVIC,Nikola,22.0,21.0,1.0,2.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,DEDOVIC N.
RANDELOVIC,Sava,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,DNT,DNT,DNT,0.0,1.0,DNT,2,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,RANDELOVIC S.
LAZIC,Dorde,18.0,44.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,LAZIC D.
PIJETLOVIC,Dusko,12.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,PIJETLOVIC D.
RASOVIC,Strahin a,26.0,6.0,3.0,4.0,2.0,2.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,1.0,2.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,RASOVIC S.
ALEKSIC,Milan,12.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,ALEKSIC M.
JAKSIC,Nikola,13.0,13.0,1.0,2.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,JAKSIC N.
FILIPOVIC,Filip,22.0,50.0,1.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,FILIPOVIC F.
PRLAINOVIC,Andri a,18.0,51.0,2.0,4.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,2.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,1,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,PRLAINOVIC A.
MITROVIC,Stefan,18.0,15.0,1.0,2.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,MITROVIC S.
MITROVIC,Branislav,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,SRB,AUS,1.0,14.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,MITROVIC B.
HRYSANTHOS,Anthony,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,STAVRIDIS,OHME,18,OLY2020,OLY2020-18,HRYSANTHOS A.
CAMPBELL,Richard,21.0,22.0,1.0,4.0,1.0,3.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,CAMPBELL R.
FORD,George,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,3,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,FORD G.
TOMASEVIC,Goran,13.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,TOMASEVIC G.
POWER,Nathan,14.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,POWER N.
EDWARDS,Lachlan Robert,18.0,26.0,1.0,2.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,EDWARDS L.
ROACH,Aidan,20.0,59.0,1.0,3.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,ROACH A.
YOUNGER,Aaron,24.0,44.0,1.0,4.0,0.0,3.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,YOUNGER A.
FORD,Andrew,19.0,27.0,1.0,6.0,0.0,4.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,FORD A.
PUTT,Timothy Francis,12.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,2,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,PUTT T.
HOWDEN,Rhys,21.0,43.0,0.0,3.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3.0,3.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,HOWDEN R.
EDWARDS,Blake,21.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,SRB,0.0,8.0,OHME,STAVRIDIS,18,OLY2020,OLY2020-18,EDWARDS B.
KANDIC,Slaven,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,KAZ,1.0,19.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,KANDIC S.
BRGULJAN,Drasko,21.0,15.0,4.0,5.0,3.0,3.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,2.0,,2.0,3.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,BRGULJAN D.
PERKOVIC,Miroslav,14.0,34.0,4.0,7.0,1.0,1.0,3.0,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,PERKOVIC M.
PETKOVIC,Marko,24.0,34.0,2.0,4.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,PETKOVIC M.
CUCKOVIC,Uros,12.0,49.0,1.0,3.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,CUCKOVIC U.
POPADIC,Vlado,17.0,25.0,1.0,2.0,1.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,2.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,3,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,POPADIC V.
VIDOVIC,Stefan,20.0,34.0,1.0,2.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,VIDOVIC S.
UKROPINA,Aleksa,21.0,46.0,0.0,3.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,1.0,,1.0,1.0,0.0,2.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,UKROPINA A.
IVOVIC,Aleksandar,19.0,44.0,4.0,4.0,2.0,2.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,IVOVIC A.
MATKOVIC,Dusan,21.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,MATKOVIC D.
BANICEVIC,Dusan,17.0,28.0,1.0,2.0,0.0,0.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,BANICEVIC D.
TESANOVIC,Petar,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,MNE,KAZ,1.0,19.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,TESANOVIC P.
MEDVEDEV,Yevgeniy,19.0,30.0,2.0,6.0,2.0,2.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,1,KAZ,MNE,0.0,3.0,STAVRIDIS,OHME,19,OLY2020,OLY2020-19,MEDVEDEV Y.
AUBAKIROV,Miras,17.0,37.0,0.0,2.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,DNT,DNT,DNT,0.0,1.0,DNT,2,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,AUBAKIROV M.
MARKOVIC,Dusan,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,3,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,MARKOVIC D.
SHMIDER,Alexey,19.0,26.0,2.0,3.0,1.0,2.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,SHMIDER A.
ARTYUKH,Danil,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,ARTYUKH D.
SHAKENOV,Murat,21.0,31.0,2.0,4.0,1.0,2.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,SHAKENOV M.
VUKSANOVIC,Srdan,28.0,36.0,2.0,4.0,1.0,2.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,VUKSANOVIC S.
UKUMANOV,Rustam,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,2.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,3,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,UKUMANOV R.
RUDAY,Mikhail,16.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,RUDAY M.
ALTAYEV,Altay,15.0,54.0,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,ALTAYEV A.
SHVEDOV,Stanislav,12.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,1.0,0.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,1,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,SHVEDOV S.
LIPILIN,Pavel,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,KAZ,MNE,0.0,3.0,OHME,STAVRIDIS,19,OLY2020,OLY2020-19,LIPILIN P.
HRYSANTHOS,Anthony,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,ESP,0.0,9.0,OHME,STAVRIDIS,20,OLY2020,OLY2020-20,HRYSANTHOS A.
CAMPBELL,Richard,26.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,CAMPBELL R.
FORD,George,7.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,FORD G.
TOMASEVIC,Goran,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,TOMASEVIC G.
POWER,Nathan,18.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,2.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,2,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,POWER N.
EDWARDS,Lachlan Robert,13.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,2,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,EDWARDS L.
ROACH,Aidan,27.0,46.0,1.0,5.0,0.0,3.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,ROACH A.
YOUNGER,Aaron,24.0,42.0,2.0,6.0,0.0,2.0,0.0,0.0,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,DNT,DNT,DNT,0.0,1.0,DNT,2,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,YOUNGER A.
FORD,Andrew,13.0,57.0,0.0,3.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,1,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,FORD A.
PUTT,Timothy Francis,8.0,58.0,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,DNT,DNT,DNT,0.0,1.0,DNT,2,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,PUTT T.
HOWDEN,Rhys,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,4.0,2.0,1.0,DNT,DNT,DNT,0.0,0.0,DNT,3,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,HOWDEN R.
EDWARDS,Blake,22.0,25.0,2.0,6.0,1.0,4.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,AUS,ESP,0.0,9.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,EDWARDS B.
LOPEZ PINEDO,Daniel,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,DNT,DNT,DNT,0.0,0.0,DNT,0,ESP,AUS,1.0,17.0,ALEXANDRESCU,DERVIEUX,20,OLY2020,OLY2020-20,LOPEZ PINEDO D.
